timestamp;direction;message_id;message_name;signal_name;raw;physical;selected
2026-05-13 13:08:15.043;TX;768;VCU_to_MCU_CurrentCommand;Checksum_300;0;0;1
2026-05-13 13:08:15.060;TX;70;VCU_MCU01;VCU_KL15On;1;1;1
2026-05-13 13:08:15.062;TX;70;VCU_MCU01;VCU_MCUDesiredTorque;1023;1.023e-05;1
2026-05-13 13:08:15.063;TX;70;VCU_MCU01;VCU_MCUSurgeDamperState;2;2;1
2026-05-13 13:08:15.065;TX;70;VCU_MCU01;VCU_BrakepedalStatus;0;0;1
2026-05-13 13:08:15.066;TX;70;VCU_MCU01;VCU_MCURequestedState;1;1;1
2026-05-13 13:08:15.068;TX;70;VCU_MCU01;VCU_TCSActive;0;0;1
2026-05-13 13:08:15.069;TX;70;VCU_MCU01;VCU_ActualGear;4;4;1
2026-05-13 13:08:15.071;TX;70;VCU_MCU01;MessageCounter_046;12;12;1
2026-05-13 13:08:15.072;TX;70;VCU_MCU01;Checksum_046;0;0;1
2026-05-13 13:08:15.073;TX;71;VCU_MCU02;VCU_MinTorqueLimit;1013;-9.99999;1
2026-05-13 13:08:15.075;TX;71;VCU_MCU02;VCU_MaxTorqueGradient;125;4000;1
2026-05-13 13:08:15.077;TX;71;VCU_MCU02;VCU_MaxTorqueLimit;1033;10;1
